id,long,lat,height,radius
5109,123.30369742116302,-26.330915045024593,457.2416704380417 km,25314.46213395275 km
5110,126.198996435852,-12.098463204479621,259.1309182135541 km,13956.176060459964 km
5111,147.773075924907,-33.192432563861075,583.4413977571116 km,5597.526018120453 km
5112,120.95613325350453,-40.59641316885238,318.79831401216217 km,21625.14506568992 km
5113,138.07734157010157,-32.84654548494542,555.2178351190382 km,17441.537796005752 km
5114,132.4757683817607,-23.803480741438563,569.209942772271 km,6768.5414972865165 km
5115,123.79312817259252,-16.922049187097397,139.85980020151803 km,19004.64114981349 km
5116,132.57938660921633,-11.132138145451052,358.47064856333236 km,10138.578074328067 km
5117,140.87375870999406,-13.046992440394366,191.07283657243255 km,5582.72666922363 km
5118,123.62859241632098,-13.675665328096262,129.58620759124776 km,25216.921612803766 km
5119,149.58905381410045,-41.02646790759856,196.618849773203 km,21108.405759099125 km
5120,147.3706072887827,-17.287679733357276,379.49131551256386 km,22702.316631154732 km
5121,126.46994065345397,-39.42483363809953,383.2567957727856 km,28216.129200510175 km
5122,151.51067386430373,-26.583998418999492,467.42555861364497 km,29414.31502563453 km
5123,121.27013382145363,-30.87744250690669,359.52146527478897 km,13990.89072644437 km
5124,112.63071124464975,-9.91890029049705,383.9376136503517 km,25626.385966347574 km
5125,136.593081199737,-28.394814127749065,546.1270663167188 km,16559.792492346467 km
5126,145.23078007703683,-33.56352572235852,424.72034627105535 km,11469.32992766589 km
5127,130.21934046588393,-43.52440243960309,207.09252366582382 km,7613.833608327721 km
5128,153.75754644259305,-37.9569651996156,200.80035432181938 km,25625.49898289638 km
5129,121.90458209442366,-13.28671513083253,297.0540222417436 km,26837.566918523517 km
5130,131.70855923937705,-28.01900251922997,334.1982978764482 km,17929.99731085777 km
5131,147.35592715903354,-29.038863474561538,406.1651030635738 km,9218.444210121144 km
5132,154.80091784987212,-38.61717254162079,453.66037990104826 km,12339.38560465484 km
5133,154.54475526562598,-30.90320929910655,540.3213499488493 km,16332.092339407745 km
5134,131.41090115036315,-42.40532901887018,164.01545748229307 km,24558.243163284627 km
5135,148.86778482311138,-38.58657165916758,117.4298579060408 km,12396.125401087444 km
5136,112.65212234270282,-33.94879893474228,569.1818886389899 km,12097.80521817064 km
5137,127.37442545253043,-20.31509512273968,592.6612472017262 km,26693.460938925626 km
5138,125.87455728921667,-28.898410236997474,512.2093560067397 km,29646.56172894838 km
5139,140.70725259186887,-28.121798761702472,509.29988894139103 km,5513.076041502844 km
5140,128.89504195383694,-16.686678737444073,255.58993196891984 km,21189.360984818 km
5141,124.67680177522305,-26.437789066215444,478.2165192175503 km,13079.695569050964 km
5142,142.58902894753246,-35.68384190978653,377.5332190541563 km,13826.708396363234 km
5143,123.56967489714546,-35.39282640659091,207.76903028879133 km,26449.95660219157 km
5144,153.9168102273589,-26.154477514864354,590.5397048234076 km,20531.35645273007 km
5145,117.48787180538991,-10.259331979918493,525.5090817720206 km,13264.654640621413 km
5146,150.0660537858236,-9.891240838882148,458.38690925479915 km,17329.896613376346 km
5147,141.41872132515704,-28.421541108308446,499.7491606503463 km,29941.314066011648 km
5148,135.4374674231446,-24.59071623577927,493.1977818780537 km,25198.935830725586 km
5149,145.34137847670195,-39.723736363536226,307.18545537553166 km,10405.128791240608 km
5150,134.94138510655299,-27.47526894201639,529.677508817132 km,19910.995702818436 km
5151,130.2270877321208,-36.79927348557209,174.78469104028784 km,15185.159783151576 km
5152,137.0240264949409,-43.07237050472531,546.1840972634132 km,18897.006011675767 km
5153,118.30293919190844,-27.78908833270784,535.5664719106189 km,6663.00428172067 km
5154,128.59118060343962,-30.263377717996065,267.3388325323499 km,18517.73206172391 km
5155,145.21870439199444,-13.393187224981233,356.9910657496016 km,18654.86175121218 km
5156,129.22555308769256,-13.712157686863542,582.8096258814884 km,22122.907611943418 km
5157,143.10626011981122,-24.57197199189241,116.56229890165872 km,7286.943383872558 km
5158,113.50412151061789,-9.871821591882878,283.4459310016041 km,7864.229357794135 km
5159,135.8601050289505,-40.18445663226125,556.1337484347541 km,20233.679890844443 km
5160,152.80793774147415,-29.951118029961954,119.0025256851249 km,10608.712375417228 km
5161,130.12691294206041,-17.25538874008449,456.97290633476274 km,29433.89365217904 km
5162,151.41828635542166,-22.96027199545672,437.3111878183472 km,10375.358766006007 km
5163,148.6756935008187,-40.3079604079843,332.86161309158535 km,23270.350266531314 km
5164,129.4901142561473,-24.3916355096383,453.98879090693674 km,5573.074653380648 km
5165,123.45825533316979,-17.45594834956301,239.27726841193916 km,24108.90388089895 km
5166,121.98769832588567,-12.877846208219943,274.33302314284913 km,20636.20887813197 km
5167,112.12374750827334,-30.303083245137703,296.34708853331153 km,10245.246384070304 km
5168,146.99215449890096,-41.583836610424314,230.85572702283088 km,16491.14403314806 km
5169,140.2122504526187,-36.9605636248646,223.5858829566635 km,10425.775839427277 km
5170,143.2388404692523,-39.09515681704095,462.10424054343605 km,26372.667846764278 km
5171,119.69224948584571,-44.175508735300255,329.4685373340103 km,18201.277549339262 km
5172,116.92360089488659,-17.428608463388592,570.0460786650024 km,18221.22324552542 km
5173,154.11668714160243,-30.47820228563465,274.99859973962725 km,27223.445097622556 km
5174,123.90645058573847,-27.44553060226535,406.4316626537921 km,28204.80467501403 km
5175,153.2956925436563,-43.505974452031026,356.48395807997355 km,13901.564648227899 km
5176,153.78138894986907,-39.687275927409885,232.86814340996196 km,19355.699477679438 km
5177,115.59345809573249,-9.302497305702758,141.64351532028638 km,7941.547522905425 km
5178,131.81641457307782,-29.275088380236433,575.4767361442786 km,11298.468097099027 km
5179,116.78363812071652,-13.97979980391521,463.6746774460015 km,12643.541922149832 km
5180,126.01132877516432,-31.077040982961613,143.64609761993648 km,11677.687357864163 km
5181,114.17277221188638,-39.258880409400156,415.76920288366745 km,17083.737005194635 km
5182,123.88348744675964,-42.47434363379499,133.0800453569699 km,18542.772146836793 km
5183,126.55606249755209,-27.962267966884617,202.87484182544443 km,5265.428039636508 km
5184,132.47570793146477,-40.4807560644257,175.72206821970812 km,14543.018123254016 km
5185,125.19465894316434,-11.455260824234806,297.82228706826004 km,20415.41646335949 km
5186,118.17889368462176,-30.08713283682674,488.1074513703559 km,27095.307826864417 km
5187,125.51602623199337,-16.484935149446134,195.79481229608916 km,28735.545298138622 km
5188,125.79650246527243,-21.04272584364051,536.8479652150075 km,18907.176781108657 km
5189,116.52771230934286,-32.15750492562957,468.51114366959723 km,27444.848393471602 km
5190,135.42449158478536,-11.754527379206792,564.1282932874196 km,26434.953285425014 km
5191,120.1233292265283,-12.276582121874497,568.8638790792579 km,17879.42699706938 km
5192,117.47772791975297,-32.18067903941727,391.86060654278896 km,19901.65485904891 km
5193,113.99928965289143,-11.58724090881941,428.0810584951851 km,7836.323911058999 km
5194,126.35207641316319,-11.43801555338672,590.9715566643442 km,7237.504006538729 km
5195,133.4752254727923,-30.551447798366173,249.305565836238 km,28507.03999764417 km
5196,149.66214899718142,-27.739971330735646,313.81106853901235 km,17416.847680720897 km
5197,147.40889996927666,-39.2742871602673,427.5429996222933 km,22345.106529057917 km
5198,146.68167500989355,-13.14810980707918,270.4950608458149 km,7120.067225166205 km
5199,147.49807005268298,-25.77129662122287,211.67640060192713 km,21471.961946042178 km
5200,141.5409843417515,-18.589858321318005,116.09285415155703 km,21512.415788859656 km
5201,120.35853522927971,-29.11229985482915,532.0207625090525 km,20764.0439114794 km
5202,112.24897135924654,-16.056318687016617,415.0797487478889 km,25024.931688633922 km
5203,121.22293603906581,-25.376287647448596,112.67981739681878 km,26368.308024901973 km
5204,126.1507071957265,-26.030489690123744,194.80258479794702 km,28371.380975695192 km
5205,153.4687970460956,-31.893372497449555,427.9568080999709 km,16645.308920768268 km
5206,150.54630940742533,-43.7976425292911,466.1404662352261 km,16333.566648598247 km
5207,145.90152381980718,-35.162876047864096,183.65108179212044 km,20548.69991581973 km
5208,127.60481927241592,-38.849503300001906,344.27851444836904 km,9837.558331064429 km
5209,129.00274259486665,-11.003476610531536,583.3168964278209 km,16388.83874720552 km
5210,130.5055409799926,-11.068770600240413,495.1380907304521 km,16567.608744696292 km
5211,149.86619905076464,-40.10484332195304,551.1571970478816 km,16130.230489086432 km
5212,115.3218157592405,-30.181401056932252,187.80618125554844 km,17706.211673774458 km
5213,119.07988063120828,-38.28474619107174,359.3439016280263 km,6340.441250303517 km
5214,124.28668525060446,-37.95265847372277,302.3672307123892 km,11034.672627599797 km
5215,145.26648291814922,-19.646417211154272,238.696034873091 km,15211.663294944221 km
5216,133.10719167293863,-30.996677121386135,378.07719528243837 km,26976.62525914488 km
5217,135.5536979975331,-36.77811621218021,130.4607896484363 km,25825.775077807208 km
5218,145.5179645350945,-24.972282651156366,479.4470771849197 km,6243.213808070445 km
5219,127.93823399379025,-34.85877219031728,124.47319155609318 km,7343.86649537702 km
5220,112.77808092846828,-37.10530437917428,218.22457631760975 km,12548.407431057545 km
5221,112.4627035285481,-35.45337784223454,322.62261249485744 km,10203.456805432616 km
5222,145.19291025182088,-36.04388985148475,534.3805490198604 km,20939.559969005095 km
5223,115.19758418494338,-20.589385768026705,429.6773718750661 km,15054.121794850953 km
5224,139.69020277212553,-24.7594695055958,478.87773090695435 km,18196.048649434393 km
5225,146.4658692718304,-33.17864332198334,395.04468729242257 km,8017.715676473321 km
5226,146.27846700852422,-44.226105289116305,527.1405325017813 km,11089.132185688215 km
5227,122.3552424566883,-17.10984738492715,135.33272254093987 km,28166.96872629438 km
5228,121.21065746903915,-29.278467511009964,522.4620140320642 km,27829.38473501505 km
5229,114.6302045194478,-23.93798889378712,141.2490726075871 km,13035.762461498267 km
5230,130.9647880198242,-17.438569871884567,130.24378235811594 km,25643.37163271374 km
5231,132.49228875755634,-37.70627131714194,226.05505974957578 km,7079.790237985871 km
5232,136.6228286962157,-9.437108104751267,575.1515277426188 km,29460.84128631432 km
5233,148.38640743878315,-27.746334696249868,187.72306424709734 km,22249.57684325618 km
5234,141.62314308062682,-19.893388330969536,485.8058918745153 km,17420.71595884626 km
5235,144.65872705850845,-22.30488296887641,394.4035516954609 km,19875.346789271614 km
5236,128.61982576670547,-36.52648064728979,513.2639571595184 km,15875.082365541592 km
5237,116.94293277918135,-22.853712779398126,560.4416390904523 km,8725.70681450122 km
5238,133.14124308442928,-19.328727135720143,290.14293340209633 km,21572.670181935835 km
5239,133.52668788522794,-18.37164495797301,549.6893605815184 km,13884.913655205515 km
5240,114.33285151845182,-23.47302909634915,423.840968525593 km,19266.070411734596 km
5241,124.51252193549152,-15.018550988065005,370.6213164416905 km,10029.861911314045 km
5242,120.17480052206851,-20.561912292637896,581.0741903170951 km,28984.973605763964 km
5243,147.6165955631479,-28.449580575360535,125.78028967115792 km,21449.27076806675 km
5244,131.74123289343322,-14.724923997410382,225.72581217783952 km,25249.488440387988 km
5245,119.69879742811206,-17.743573320377774,520.8922054320815 km,19946.39130442061 km
5246,126.27455954717985,-40.29189953338421,502.073205308101 km,10106.89482251119 km
5247,147.06120896280032,-28.839291130146105,296.0294833307647 km,10909.977865111592 km
5248,133.29879103543695,-23.45662123094949,319.46748885527336 km,7665.9833850004725 km
5249,118.69176871429633,-10.63930741174724,595.9462257352043 km,24636.06120616623 km
5250,112.03215150747444,-25.183599467880864,559.5122383028513 km,29194.914509204536 km
5251,124.08628226277844,-33.26402099068953,595.6596323244191 km,15858.638819986425 km
5252,141.7181797791226,-25.661802560968635,475.24282629019524 km,10796.074283711367 km
5253,119.2203699160945,-25.145535784061295,344.19403173142683 km,25574.633245064724 km
5254,141.95426501352023,-32.57085670825095,223.23949974569047 km,25240.930094687857 km
5255,144.36278029040307,-14.332417326915976,300.55546203350764 km,10302.666054485471 km
5256,111.20778595000243,-37.25387390048161,364.0935937357516 km,14463.925232171796 km
5257,122.46813453339672,-18.165770241612805,428.48086178331346 km,25125.85445998211 km
5258,121.68727343484031,-13.003539889025095,265.79469597295855 km,8366.859693960938 km
5259,137.39965613782036,-36.08714449196398,510.60551489399927 km,23991.662589368698 km
5260,113.38533479646065,-39.27901543088196,405.15675025344984 km,19406.835387015268 km
5261,118.25384270069848,-14.485249140130573,542.0309370651056 km,19572.617678163057 km
5262,144.54107814399777,-25.881761644401255,414.65087288958404 km,14336.521185342059 km
5263,111.40031186594827,-37.91481246051046,391.1480130811155 km,14236.784477994086 km
5264,154.99780053071052,-27.91366772154277,463.73898992922864 km,25672.446990841938 km
5265,144.83232665369766,-19.952876224106515,501.0905502551194 km,27847.51339897454 km
5266,121.20796151414122,-31.865356124486567,489.7803592216941 km,7835.2676167307 km
5267,119.59698132181312,-16.60145558218486,473.788246731184 km,10552.2158360054 km
5268,140.51871704944205,-23.11316548417493,106.63605738478034 km,11867.199486895282 km
5269,118.87297844638562,-23.180580729413382,567.4105035337138 km,19495.826494622102 km
5270,135.64704159158546,-26.69179174090864,544.3934176387734 km,19242.2954332956 km
5271,133.5078758693239,-28.26068312595529,560.9791106187132 km,16142.53156883771 km
5272,148.76658275370022,-33.12069884422758,305.39698201243857 km,5880.042027472802 km
5273,142.6598498460619,-38.82582595912059,245.39485202471187 km,22551.86868315913 km
5274,126.76948429220053,-28.764585327546854,540.2129279658886 km,10115.328143572522 km
5275,112.37874304458823,-37.75282431315969,134.05991672393182 km,14686.825847459604 km
5276,124.89620493015339,-28.68024557943839,159.0014855959136 km,27861.436025821895 km
5277,119.5475212102179,-35.12279874312025,393.5537045195422 km,16059.983460919564 km
5278,125.5105179941817,-24.648131790227474,273.13302154385394 km,10985.279271321488 km
5279,136.53879395958265,-28.76753071593958,265.93700571282056 km,29004.173184974195 km
5280,136.60647842763967,-23.534291977036467,426.79058901247794 km,22508.49935936504 km
5281,147.65383979609143,-37.45506168112026,337.8029763179301 km,15256.38449734361 km
